customer_id,total_orders,total_items,total_spent,order_id,items,aperitifs,appetizers,entrees,desserts,total,address,city,credit_card_expires,credit_card_number,credit_card_provider,credit_card_security_code,customer_demographics_id,email,name,phone_number,state,zip_code
5564,2,6,1523.96,e385e123-164c-47a7-ab3b-1a06ec9ea6f2,4,Campari and Soda,Oysters,Fish,Cheesecake,998.31,312 Reyes Shoal Suite 884,Port Matthewtown,,,,,bcf5cc29-b156-4323-b167-b00b650f5aae,angela13@example.net,Steven Simmons,898-552-7194,Montana,14576
5567,3,18,2121.88,ff4990df-2ca4-421b-854f-1ca0c87cfef4,7,Vermouth,Soup,Vegetarian,Ice Cream,258.7,3047 Stevens Lakes,Ethanfurt,03/27,6011305212403668,VISA 16 digit,296,da7c5f03-4498-4430-8611-cb0682283c91,loneal@example.net,Thomas Knight,668-677-2563 ext: 4234,Oregon,38048
5567,3,18,2121.88,bce7dc3a-0bae-446b-8444-47ea0a4cf137,5,Sherry,Caviar,Pork,Ice Cream,947.2,3047 Stevens Lakes,Ethanfurt,03/27,6011305212403668,VISA 16 digit,296,da7c5f03-4498-4430-8611-cb0682283c91,loneal@example.net,Thomas Knight,668-677-2563 ext: 4234,Oregon,38048
5567,3,18,2121.88,6a6339d2-e063-4277-a78e-49d231dc42c9,6,Vermouth,Oysters,Lamb,Creme Brulee,915.98,3047 Stevens Lakes,Ethanfurt,03/27,6011305212403668,VISA 16 digit,296,da7c5f03-4498-4430-8611-cb0682283c91,loneal@example.net,Thomas Knight,668-677-2563 ext: 4234,Oregon,38048
5568,1,2,323.44,43f14beb-51b3-4c0a-874e-341a0ead6dee,2,Bellini,Escargot,Vegetarian,Cobbler,323.44,252 John Loop Apt. 362,Ericborough,09/32,4915746753586,Maestro,026,be14a5b4-7ba1-461a-9a8a-346994241bd6,operez@example.net,Richard Taylor,694-467-7461 ext: 2346,Tennessee,76917
5569,2,17,959.06,5ccb75c8-20a4-43df-856d-e878068d08df,10,Americano,Crudites,Pizza,Cheesecake,599.11,,,02/25,3597302504694269,Diners Club / Carte Blanche,981,855d653b-cb18-4f75-8eb2-35068dd22d92,nicholasvaughn@example.net,Andrew Barnett,586-574-7737 ext: 93386,,
5569,2,17,959.06,6edbd399-b926-481d-9ef1-25a5a3b2765c,7,Vermouth,Foie Gras,Steak,Ice Cream,359.95,,,02/25,3597302504694269,Diners Club / Carte Blanche,981,855d653b-cb18-4f75-8eb2-35068dd22d92,nicholasvaughn@example.net,Andrew Barnett,586-574-7737 ext: 93386,,
5570,1,4,423.01,7dc5d2b1-cdfb-4364-a3c0-578c03a99054,4,Americano,Soup,Pizza,Ice Cream,423.01,8272 Benjamin Extension Apt. 295,Lake James,07/25,213100659037817,VISA 16 digit,697,0b566d17-66ba-4732-8ebd-a80b85effe97,oallen@example.net,Michael Jenkins,888-226-4173 ext: 80997,Alaska,07658
5571,2,11,530.7,861f0c99-69f3-4bad-bb8c-7eed1150ebdc,3,Kir Royale,Escargot,Steak,Tiramisu,114.09,268 Morgan Plaza Apt. 177,East Shaneport,01/30,3503521164292501,VISA 16 digit,408,0d021e42-737b-482d-b293-9ad17e7fd51c,dana20@example.org,Andrew Little,908-792-3169,Indiana,72446
5571,2,11,530.7,0891d978-3887-4c8e-b929-810ba61f5f1b,8,Sherry,Smoked Salmon,Vegetarian,Pudding,416.61,268 Morgan Plaza Apt. 177,East Shaneport,01/30,3503521164292501,VISA 16 digit,408,0d021e42-737b-482d-b293-9ad17e7fd51c,dana20@example.org,Andrew Little,908-792-3169,Indiana,72446
5572,1,2,671.65,1e8ca8c4-d857-48d4-9c39-4ae0ed174a56,2,Americano,Pate,Pasta,Chocolate,671.65,297 Jordan Summit,Harrismouth,05/30,180094759497832,Maestro,6245,e92f0ef3-5e11-4f49-900b-b986c3a5bcff,hholt@example.net,Dakota Tate,,Texas,61552
5574,2,7,1076.78,168080e7-492b-428c-b700-f97f2d21ae51,5,Sherry,Foie Gras,Vegetarian,Tiramisu,339.1,795 Weber Grove,East Valerie,09/27,5457747675120011,VISA 16 digit,6788,7072a4ee-1e8f-43fe-b514-e7e0de6e1ddf,marylewis@example.org,Andrea Grant,799-319-3323,Oregon,34930
5574,2,7,1076.78,fc149d22-5ce0-4a04-9a2a-b136205a41cf,2,Americano,Pate,Lamb,Cobbler,737.68,795 Weber Grove,East Valerie,09/27,5457747675120011,VISA 16 digit,6788,7072a4ee-1e8f-43fe-b514-e7e0de6e1ddf,marylewis@example.org,Andrea Grant,799-319-3323,Oregon,34930
5576,1,8,801.63,10bbc314-9894-4a44-b2f5-815e240a25c9,8,Port,Charcuterie,Burger,Pie,801.63,51200 Joseph Flats,Port Danielshire,03/28,630449085020,Discover,900,16e36682-8940-4830-8bef-3b69552997a9,kimberly30@example.org,Mark Jordan,937-895-8897,Iowa,14998
5577,2,9,851.24,c34ef9da-a3c3-42e1-abfa-113842ea84d1,4,Kir Royale,Crudites,Steak,Pie,657.66,6061 Kayla Roads Suite 314,Nicholasborough,12/30,4056254034414,Diners Club / Carte Blanche,737,c7d712da-75b7-4c6b-b287-b154a5fd96a5,richard89@example.org,James Stevenson,503-455-1390,Idaho,63612
5577,2,9,851.24,ba6d20a2-1c07-4d30-96a2-c860ad692366,5,Kir,Soup,Vegetarian,Tiramisu,193.58,6061 Kayla Roads Suite 314,Nicholasborough,12/30,4056254034414,Diners Club / Carte Blanche,737,c7d712da-75b7-4c6b-b287-b154a5fd96a5,richard89@example.org,James Stevenson,503-455-1390,Idaho,63612
5580,1,3,962.83,9a85db46-709e-498b-afc5-677e9e29da49,3,Champagne,Salad,Lobster,Cookies,962.83,3932 Russell Falls Apt. 624,Michaelmouth,04/27,5340378062586845,JCB 16 digit,783,2457d482-4338-445b-a037-59793c59bdda,gjackson@example.com,Sarah Smith,240-971-7250,Louisiana,83538
5581,1,5,360.48,5667e818-51ff-49e2-8e21-45234a18bdd3,5,Negroni,Escargot,Pasta,Chocolate,360.48,4586 Denise Manors Suite 624,Port Amyburgh,01/25,213142633891323,JCB 15 digit,526,b51087fd-b7a6-49a8-9225-05673bf4bd4b,michelle53@example.org,Alexis Simpson,321-649-5261,Louisiana,08622
5582,1,8,606.58,2f70f689-1856-4b08-b5ec-0de6748ecffa,8,Bellini,Foie Gras,Lamb,Cobbler,606.58,56902 Michelle Branch,Thomasstad,09/32,2720143537912902,Mastercard,213,4ffb95ef-548a-44ff-bf5b-71527a23d9e5,rickpayne@example.com,Ryan Gomez,,Vermont,69829
5583,1,4,959.2,5d18ab7f-de92-4674-85d5-99e47cfb8610,4,Aperol Spritz,Salad,Vegetarian,Cookies,959.2,25410 Wesley Glens,Smithville,08/24,3549989058802998,VISA 19 digit,008,52126b21-cf91-468f-ac9e-07e6f7bc5412,ryanrobinson@example.net,Edward Duran,672-929-8538 ext: 197,New Mexico,67809
5585,2,10,962.9000000000001,d8fedfb5-05e4-4e39-bbd4-b733f8ce7a83,4,Bellini,Salad,Duck,Pie,298.56,59954 Cole Expressway Apt. 893,Johnstonmouth,05/25,4388898094079632678,American Express,499,b91839c3-9243-40be-ae8f-7fe140158e0d,nelsonmark@example.net,Shelly Greene,833-600-5442 ext: 969,Alaska,82667
5585,2,10,962.9000000000001,faabfbdb-5b1d-4fe7-84b8-7c45d95fcd7b,6,Aperol Spritz,Pate,Burger,Cheesecake,664.34,59954 Cole Expressway Apt. 893,Johnstonmouth,05/25,4388898094079632678,American Express,499,b91839c3-9243-40be-ae8f-7fe140158e0d,nelsonmark@example.net,Shelly Greene,833-600-5442 ext: 969,Alaska,82667
5586,1,1,643.5,60be7cba-239d-4387-b4ad-48d48581398c,1,Americano,Oysters,Duck,Creme Brulee,643.5,79344 Daniel Underpass Suite 729,Michelleville,05/24,6526238743249920,Mastercard,796,6ecdbf21-5e8b-46d4-a764-45f9961eb715,vpalmer@example.com,James Rivera,,Missouri,68737
5587,1,1,462.82,203a9103-5f88-4a89-a54d-d97269f5de21,1,Champagne,Salad,Chicken,Cobbler,462.82,06811 Bell Terrace Apt. 304,South Patriciaberg,05/33,345390998835978,VISA 16 digit,019,de675192-85ce-4ae5-8cc8-1fdf3b7eab36,angelicagibson@example.net,Stephanie Cowan,738-554-2091,South Carolina,02377
5588,1,4,478.39,03367de3-34f2-4fa8-b429-268bfb22fc6b,4,Negroni,Escargot,Burger,Cobbler,478.39,21321 Chavez Locks,Lake James,10/24,2264889400182328,VISA 16 digit,981,615efe8e-eda5-474e-ad06-2903b61a648c,hrichardson@example.org,Allison Spencer,568-862-0944,Oklahoma,15885
5589,1,4,553.32,67dc0a8d-fb1b-4047-ae1f-ec0920695268,4,Kir,Oysters,Burger,Cheesecake,553.32,797 Martin Mount,Franklinchester,03/28,639069511660,VISA 19 digit,428,c81d94c2-1c73-4a30-a4a3-fef412a241b7,susancarlson@example.org,Aaron Fuller,885-418-6570 ext: 773,Maryland,21598
5590,1,9,815.79,e7e6db0c-760a-4d6d-9589-b65d40efb422,9,Bellini,Crudites,Fish,Chocolate,815.79,661 Brown Ferry Suite 077,Stephaniechester,10/33,502044400518,VISA 13 digit,639,9eef368c-bf2e-40f9-b769-44def471f526,julie14@example.org,Sarah Taylor,662-766-8139,Idaho,78595
5591,3,14,1470.4,77bb3c43-35f4-4b23-826c-2908857fbead,3,Bellini,Salad,Chicken,Pie,342.57,6938 Travis Rest,South John,07/26,4126420464874126609,VISA 16 digit,972,912b79b1-dbd0-4c95-a953-3532a587485c,sellersmary@example.com,Cory Wallace,817-482-5205,Virginia,07250
5591,3,14,1470.4,0cd7d632-32e6-48fb-a5b8-54db6fb43229,6,Bellini,Crudites,Pork,Chocolate Cake,630.72,6938 Travis Rest,South John,07/26,4126420464874126609,VISA 16 digit,972,912b79b1-dbd0-4c95-a953-3532a587485c,sellersmary@example.com,Cory Wallace,817-482-5205,Virginia,07250
5591,3,14,1470.4,4a8d8500-7915-4a32-b9c5-ccace858e31b,5,Champagne,Salad,Chicken,Cookies,497.11,6938 Travis Rest,South John,07/26,4126420464874126609,VISA 16 digit,972,912b79b1-dbd0-4c95-a953-3532a587485c,sellersmary@example.com,Cory Wallace,817-482-5205,Virginia,07250
5592,1,9,334.34,05d1dd90-47c9-4965-9253-83216bc400b4,9,Americano,Escargot,Burger,Ice Cream,334.34,94939 Valenzuela Garden,Sarahshire,07/28,4176469461523141,VISA 19 digit,088,d02d598c-5d1f-447e-8387-85287c08e68f,samantha68@example.net,Douglas Crawford,,Kentucky,19313
5593,1,3,460.12,562aec02-b1e3-4cdc-bd52-173d44b8ad77,3,Campari and Soda,Salad,Lobster,Ice Cream,460.12,26535 Whitehead Ranch Apt. 677,South Meganmouth,09/32,4128343228917,Discover,801,9a4e866f-356f-4b52-a646-02f805880929,ewalker@example.com,Alicia Harris,223-427-6791 ext: 8118,Arizona,66453
5594,2,14,1394.73,ba4037a6-da72-418a-a5c6-b7337db3204e,5,Kir Royale,Cheese Plate,Chicken,Pie,884.55,1950 Wang Brooks,Christopherburgh,09/32,3559574497037500,JCB 16 digit,988,7ab74975-6d15-4121-b6d5-0d4ff02af784,brent97@example.org,Sean Smith,380-600-9052,Connecticut,31587
5594,2,14,1394.73,f636233d-566e-4d61-91a1-10928e4b38c7,9,Vermouth,Escargot,Fish,Chocolate,510.18,1950 Wang Brooks,Christopherburgh,09/32,3559574497037500,JCB 16 digit,988,7ab74975-6d15-4121-b6d5-0d4ff02af784,brent97@example.org,Sean Smith,380-600-9052,Connecticut,31587
5596,1,6,404.32,ca3233f8-abc6-4241-b564-efd8a85c82b6,6,Aperol Spritz,Pate,Burger,Cobbler,404.32,8899 Briana Branch,South Joseph,12/25,30171878580953,JCB 16 digit,072,3beb18ed-f0df-4a2e-b217-0da8ca231819,melissa87@example.net,Randy Lawrence,822-555-5453 ext: 1879,Alaska,61128
5598,1,7,593.37,332c91b3-3b37-4e6a-b555-facdcd863f87,7,Kir Royale,Cheese Plate,Pork,Creme Brulee,593.37,1631 Melanie Avenue,Herrerashire,05/29,3520911689785783,JCB 16 digit,006,5b883c12-77f1-46c4-bd6c-a3f6bfd37f56,adamsbradley@example.org,Dustin Duarte,,Kansas,31452
5599,1,3,602.77,f2c97201-c7e9-4231-963e-af95e6dff739,3,Campari and Soda,Foie Gras,Steak,Ice Cream,602.77,712 Gonzales Lodge,West Natasha,02/28,4988517587275521,JCB 16 digit,320,b562ae80-3d2f-4371-b342-c4e3b80be8ee,houstonkathleen@example.com,Diana Cordova,560-428-7680 ext: 945,Michigan,51570
5602,1,10,902.1,9a422ede-60e7-4982-b541-16a3767eb656,10,Aperol Spritz,Pate,Fish,Cobbler,902.1,19755 Flores Gateway,Tylerchester,01/27,4385579712357136,JCB 15 digit,295,1aa79f13-e7d9-4660-93b8-080f76b4dd71,markthompson@example.com,Jason Miller,735-903-2308 ext: 04373,North Carolina,52289
5603,2,8,1607.37,2263d137-e02d-4103-9b90-1f6e3edfb213,7,Kir,Crudites,Steak,Pie,700.59,042 Lamb Garden Apt. 754,Watsonmouth,11/24,4408882291319763,JCB 15 digit,217,5a9ff066-e55f-40a2-8ca7-0658df064dab,pgardner@example.net,Daniel Thompson,,Tennessee,67458
5603,2,8,1607.37,e2fa5612-c2ef-4f41-9f2c-25916eabfed9,1,Vermouth,Soup,Steak,Creme Brulee,906.78,042 Lamb Garden Apt. 754,Watsonmouth,11/24,4408882291319763,JCB 15 digit,217,5a9ff066-e55f-40a2-8ca7-0658df064dab,pgardner@example.net,Daniel Thompson,,Tennessee,67458
5604,2,18,750.95,8d18d240-aae1-40d4-8904-b5edfbc7eb74,8,Campari and Soda,Caviar,Vegetarian,Pie,132.99,71514 Hanna Island Apt. 359,North Kevin,10/31,342291629406036,Diners Club / Carte Blanche,305,2dfe739a-b10d-4532-9457-f1a50cf0667c,joshuamurphy@example.com,Denise Morrow,688-258-2363 ext: 53595,Arkansas,74979
5604,2,18,750.95,f426ed9b-e812-48fe-8e89-a12b762a4e48,10,Sherry,Soup,Vegetarian,Cheesecake,617.96,71514 Hanna Island Apt. 359,North Kevin,10/31,342291629406036,Diners Club / Carte Blanche,305,2dfe739a-b10d-4532-9457-f1a50cf0667c,joshuamurphy@example.com,Denise Morrow,688-258-2363 ext: 53595,Arkansas,74979
5606,1,8,226.21,dc1b6c7f-6702-42a3-8c4c-0575a82cffc7,8,Champagne,Crudites,Chicken,Pudding,226.21,6885 Amy Lake,Port Kayla,,,,,c83f0aed-fd76-4004-94f3-47015fa067a4,wardheather@example.net,Jade Chapman,,Colorado,63941
5607,3,12,1355.56,dfdc7b40-d603-43f8-8c54-ae3aa00cf17b,1,Vermouth,Escargot,Fish,Creme Brulee,235.63,8976 Lawrence Plaza,East Karenmouth,07/26,3530355548073478,American Express,810,0d85e5f5-f82f-425c-bd44-9ef25667932c,hlong@example.net,Sonia Davis,936-877-1460,Florida,99687
5607,3,12,1355.56,6cbb9f31-4fa6-4663-9260-0a34e6ab5a9c,10,Port,Salad,Pizza,Cobbler,529.72,8976 Lawrence Plaza,East Karenmouth,07/26,3530355548073478,American Express,810,0d85e5f5-f82f-425c-bd44-9ef25667932c,hlong@example.net,Sonia Davis,936-877-1460,Florida,99687
5607,3,12,1355.56,6d70c201-3184-446c-9cce-bf5be3bac9f9,1,Negroni,Oysters,Fish,Cookies,590.21,8976 Lawrence Plaza,East Karenmouth,07/26,3530355548073478,American Express,810,0d85e5f5-f82f-425c-bd44-9ef25667932c,hlong@example.net,Sonia Davis,936-877-1460,Florida,99687
5610,2,16,1326.79,bf8597e7-4a38-4ca4-9ae6-c1a01f344562,6,Sherry,Oysters,Chicken,Ice Cream,405.0,838 Jackson Circles Apt. 386,North Tyrone,03/25,580523806926,Diners Club / Carte Blanche,422,59c49f6d-8df2-4368-8a39-d9530de4d30b,,Rebecca Washington,620-866-3619 ext: 118,California,96460
5610,2,16,1326.79,15ef6d8a-c784-4321-ab00-7ec688aedd42,10,Campari and Soda,Escargot,Pasta,Cookies,921.79,838 Jackson Circles Apt. 386,North Tyrone,03/25,580523806926,Diners Club / Carte Blanche,422,59c49f6d-8df2-4368-8a39-d9530de4d30b,,Rebecca Washington,620-866-3619 ext: 118,California,96460
5611,2,15,1124.63,79e117e1-1e08-4d00-88e4-7776b83cae26,8,Champagne,Caviar,Vegetarian,Pudding,781.82,,,07/32,4037042451078,American Express,851,3e6bc630-4ecc-47ae-a776-3d9470b85ed6,williamsjames@example.com,Anthony House,325-974-3577,,
5611,2,15,1124.63,b7b49f4c-7246-4ed5-a331-9fbf2482fee7,7,Bellini,Foie Gras,Pizza,Cobbler,342.81,,,07/32,4037042451078,American Express,851,3e6bc630-4ecc-47ae-a776-3d9470b85ed6,williamsjames@example.com,Anthony House,325-974-3577,,
5612,1,6,768.05,380e76d8-26bd-4027-9cb3-b4e7437cdf35,6,Aperol Spritz,Smoked Salmon,Pasta,Sorbet,768.05,2501 Smith Plain Apt. 881,East Erinfort,05/28,213117356251020,VISA 16 digit,576,d838a392-cb44-4859-82a2-10ac311233b0,jsantos@example.com,Robert Smith,,Nevada,17268
5613,2,14,1372.6100000000001,764f1d77-e800-41c4-885d-5a7796983bf4,4,Negroni,Oysters,Pasta,Chocolate,880.11,899 Lisa Lake Suite 994,Lake Denise,07/25,4041451470918,Diners Club / Carte Blanche,648,c20cbb5f-1453-4700-9b56-6773bd2dcb8d,zharris@example.com,Joseph Smith,797-618-5594 ext: 7163,Iowa,68694
5613,2,14,1372.6100000000001,28a1f595-b609-4c1c-8eae-d2434dbe3144,10,Campari and Soda,Escargot,Burger,Cobbler,492.5,899 Lisa Lake Suite 994,Lake Denise,07/25,4041451470918,Diners Club / Carte Blanche,648,c20cbb5f-1453-4700-9b56-6773bd2dcb8d,zharris@example.com,Joseph Smith,797-618-5594 ext: 7163,Iowa,68694
5615,1,2,654.58,d5eba473-c87f-4e82-8142-0d2af8f56474,2,Campari and Soda,Oysters,Vegetarian,Cheesecake,654.58,2618 Sean Ports,South Alisha,10/30,3526082403298315,JCB 16 digit,209,922e8bbe-9d89-4a53-a74c-ba6eacfd40b9,michael09@example.org,Justin Williams,632-437-1493 ext: 088,Oklahoma,37317
5617,1,9,970.39,2662fd8c-afa0-4065-bc43-a32a5deded86,9,Kir Royale,Crudites,Chicken,Tiramisu,970.39,960 Silva Drive,South Abigail,03/27,588811898679,Maestro,236,04a33565-3a31-49dd-a882-9c4992be24a0,larsonlauren@example.com,Nicholas Morgan,528-929-9866 ext: 1590,Massachusetts,67175
5619,1,10,479.86,9b81609a-6b50-4616-a616-82985b7e2ebb,10,Vermouth,Soup,Pork,Pie,479.86,38671 Hanna Grove Suite 455,Russellshire,12/31,2392756233795912,JCB 16 digit,990,52c57f61-6451-41de-a25a-fb91b7fa05d5,mary97@example.net,Tyler Porter II,284-418-4987,Louisiana,25017
5620,1,4,743.94,269a1b21-de8e-4b60-a8b0-0f5564f8dbb7,4,Kir Royale,Crudites,Chicken,Pudding,743.94,931 Shields Village Apt. 341,Powellchester,08/28,2352081264868217,VISA 16 digit,421,6a3710f2-1ab7-451e-8ced-b0d7d72de71d,greenbrian@example.com,Jamie Adams,303-891-8920 ext: 0288,California,42199
5622,2,10,1831.9299999999998,71a58a44-1396-4fb0-b715-1869e84016c3,4,Kir,Salad,Vegetarian,Ice Cream,934.64,620 Hernandez Vista Apt. 204,New Ashley,02/24,4488198540200509800,Discover,159,a5acefee-359c-4d2a-9606-4e551f240645,thomaswhitney@example.org,Luke Webb,777-994-8751,Hawaii,09898
5622,2,10,1831.9299999999998,731db400-1838-4238-ae71-5cb0230aea97,6,Vermouth,Salad,Duck,Cookies,897.29,620 Hernandez Vista Apt. 204,New Ashley,02/24,4488198540200509800,Discover,159,a5acefee-359c-4d2a-9606-4e551f240645,thomaswhitney@example.org,Luke Webb,777-994-8751,Hawaii,09898
5624,1,9,186.8,925699a3-9a43-48f8-ab8c-d4680a4a10a0,9,Negroni,Smoked Salmon,Vegetarian,Tiramisu,186.8,95284 Franklin Island Apt. 976,Lake Erin,04/26,2390591415921297,VISA 16 digit,266,2a468c27-2990-4d23-9d9b-2213c3b3e9fc,,Allen Kelley,956-363-4073,Utah,08256
5625,2,9,1625.92,8989faeb-b8b5-494e-94ac-c7eeb1da18c1,8,Sherry,Salad,Chicken,Tiramisu,759.67,11213 Wilcox Corner,Thomasfurt,01/30,6011260851809099,JCB 16 digit,242,076fff5e-42de-49ff-976d-c71e4047ef0d,theresagarcia@example.net,Tamara Gregory,464-452-8207 ext: 650,Nebraska,60085
5625,2,9,1625.92,7b748b9c-f59d-4fc9-9c4b-bbd3c996755b,1,Bellini,Charcuterie,Chicken,Chocolate,866.25,11213 Wilcox Corner,Thomasfurt,01/30,6011260851809099,JCB 16 digit,242,076fff5e-42de-49ff-976d-c71e4047ef0d,theresagarcia@example.net,Tamara Gregory,464-452-8207 ext: 650,Nebraska,60085
5628,1,6,467.53,fa346e81-5b8d-42d2-be33-5e8048724a95,6,Vermouth,Caviar,Vegetarian,Cobbler,467.53,592 Erin Fall,Evansville,06/25,4929363002200253,American Express,555,90ea5891-d704-40d3-8424-84ef77ab90e1,julie15@example.com,John Burke,626-767-9967 ext: 3811,South Carolina,75568
5630,2,12,841.33,466b2140-a6e3-4c9f-8f8f-3985dc9035b7,5,Champagne,Charcuterie,Burger,Chocolate Cake,465.35,29423 Harris Expressway Apt. 904,Jacksonville,05/26,213148914655360,JCB 15 digit,867,00986929-93aa-4dd3-a9d3-6b0ae2dc4c73,dmoore@example.org,Brandon Rose,314-875-0535,Maine,16260
5630,2,12,841.33,9610e53a-59cc-4892-9035-b4af46c4aa5a,7,Kir Royale,Soup,Pork,Cookies,375.98,29423 Harris Expressway Apt. 904,Jacksonville,05/26,213148914655360,JCB 15 digit,867,00986929-93aa-4dd3-a9d3-6b0ae2dc4c73,dmoore@example.org,Brandon Rose,314-875-0535,Maine,16260
5631,1,10,656.38,20dffb49-94d9-440a-8707-078b2ddcdbee,10,Campari and Soda,Foie Gras,Steak,Cobbler,656.38,231 Christina Station,New Oscarburgh,12/33,3528722360700666,VISA 19 digit,438,b745cd8f-03eb-48dd-b4b5-dff951628739,idavis@example.com,Dr. Ashlee Wong MD,517-455-9078 ext: 3275,Indiana,15058
5632,1,3,226.36,42690543-0521-4820-96dd-1fe848e9a569,3,Bellini,Soup,Duck,Pie,226.36,9809 Victoria Rest Apt. 523,South Codyborough,06/28,3569485134712504,JCB 16 digit,782,48d1450d-1c0a-46bc-8143-54a7021c7df1,brianthompson@example.org,James Oneill,884-277-5872,Nevada,47461
5633,1,5,610.72,72e171d6-9d0e-457e-ae28-dfc376702676,5,Negroni,Cheese Plate,Lobster,Sorbet,610.72,00401 Mark Point,Ashleystad,06/33,4339691806877957,American Express,229,486bfcbf-012a-4f1a-9757-cf09dc20a9f3,qkim@example.com,Francisco Lozano,,Florida,47702
5637,3,11,2041.53,6adbd9f7-71cc-45e9-99f3-a5ec5b8d83f1,4,Port,Smoked Salmon,Pizza,Chocolate Cake,575.24,2777 Holden Crossroad,Ashleyshire,12/27,4596346847741278,VISA 16 digit,002,2ff39696-e175-4838-91e5-8ab8f84b6ecb,david38@example.org,Jade Cruz,,California,74172
5637,3,11,2041.53,8b0252e3-bbcb-40a2-9743-cb931d3bfb71,1,Kir Royale,Cheese Plate,Pasta,Pie,480.93,2777 Holden Crossroad,Ashleyshire,12/27,4596346847741278,VISA 16 digit,002,2ff39696-e175-4838-91e5-8ab8f84b6ecb,david38@example.org,Jade Cruz,,California,74172
5637,3,11,2041.53,4ef8e8d9-ac28-426b-af13-abb8fabfa562,6,Port,Escargot,Lamb,Chocolate Cake,985.36,2777 Holden Crossroad,Ashleyshire,12/27,4596346847741278,VISA 16 digit,002,2ff39696-e175-4838-91e5-8ab8f84b6ecb,david38@example.org,Jade Cruz,,California,74172
5638,1,1,180.48,88ab62ee-2076-4c38-b3a4-d6296e90f56f,1,Negroni,Salad,Lamb,Chocolate,180.48,4042 Elizabeth Light,Hannahland,08/30,4823474013880152,Diners Club / Carte Blanche,088,1b4bddc3-ffae-406b-a5c6-efcc8a4fec3d,,Christopher Thompson,986-385-5997,Mississippi,18691
5639,2,5,970.39,58a53773-122b-42b1-b72b-16291ffce8a0,4,Champagne,Escargot,Pasta,Chocolate,782.62,,,09/24,2258467320134931,JCB 16 digit,844,156c9f20-ed0e-412d-bb51-d4537144c85f,reesedanielle@example.net,Timothy Case,767-887-3603 ext: 9533,,
5639,2,5,970.39,57247e40-c8b9-4fc5-a4b3-e6ab91fa66cc,1,Vermouth,Escargot,Chicken,Pudding,187.77,,,09/24,2258467320134931,JCB 16 digit,844,156c9f20-ed0e-412d-bb51-d4537144c85f,reesedanielle@example.net,Timothy Case,767-887-3603 ext: 9533,,
5640,3,14,1396.52,2d80ebad-9e75-40e1-b533-d69b34bcf83d,10,Aperol Spritz,Cheese Plate,Chicken,Pudding,578.64,901 Jackson Trail,West Erica,,,,,e7c70d49-61e8-449b-bf86-56860a5cfd6f,,Kristina Smith,683-491-0601 ext: 605,Florida,26286
5640,3,14,1396.52,10ebe34e-cdf1-40b6-b470-60cf2e75d2b8,1,Champagne,Caviar,Fish,Creme Brulee,700.07,901 Jackson Trail,West Erica,,,,,e7c70d49-61e8-449b-bf86-56860a5cfd6f,,Kristina Smith,683-491-0601 ext: 605,Florida,26286
5640,3,14,1396.52,79b654db-d602-438f-af86-42bb835ed187,3,Americano,Salad,Lobster,Pudding,117.81,901 Jackson Trail,West Erica,,,,,e7c70d49-61e8-449b-bf86-56860a5cfd6f,,Kristina Smith,683-491-0601 ext: 605,Florida,26286
5641,1,5,533.49,60603610-4d79-4975-a56e-654f76c8b87d,5,Vermouth,Charcuterie,Burger,Ice Cream,533.49,88910 Carter Springs Suite 968,Samanthaberg,05/30,3516006680457767,Diners Club / Carte Blanche,639,338db24b-a50f-4a2d-84aa-6d0cc2c9fcda,reyeswilliam@example.net,Henry Hoffman,,Oregon,19898
5642,2,14,1519.32,d2de4376-570d-46fa-9121-e130d16577b0,5,Bellini,Caviar,Vegetarian,Chocolate Cake,696.92,330 Morris Throughway,Salinasside,03/29,4595115829926,JCB 16 digit,523,20f93002-0bcf-4fe1-87bc-6722a5241b4c,,Thomas Anderson,742-700-2772 ext: 6277,Georgia,40807
5642,2,14,1519.32,f8c9385d-31b0-4ec5-abf6-9194ff48ed0a,9,Champagne,Crudites,Lamb,Cheesecake,822.4,330 Morris Throughway,Salinasside,03/29,4595115829926,JCB 16 digit,523,20f93002-0bcf-4fe1-87bc-6722a5241b4c,,Thomas Anderson,742-700-2772 ext: 6277,Georgia,40807
5643,1,7,258.99,83e9d9f9-1053-4604-8fdd-eb2242230f3d,7,Port,Caviar,Chicken,Pie,258.99,499 Shelly Springs,North Bruceside,,,,,5bfcf5bd-308d-4e47-bd40-5f78af9732e5,justin26@example.net,Heather Gray,852-798-0838 ext: 084,Pennsylvania,57276
5644,2,16,1011.25,9818d489-1a00-4f69-9ff0-8da53aaa1b44,6,Bellini,Oysters,Fish,Ice Cream,465.11,51164 Cameron Road,Mooremouth,05/26,180073020515192,JCB 15 digit,854,2b445334-6b50-46d7-ab65-e361d5946af8,zbaxter@example.net,Sharon Dean,918-401-8342 ext: 0262,Pennsylvania,90574
5644,2,16,1011.25,de2c9399-12fc-4099-9a00-5c349d48a521,10,Kir,Escargot,Fish,Cheesecake,546.14,51164 Cameron Road,Mooremouth,05/26,180073020515192,JCB 15 digit,854,2b445334-6b50-46d7-ab65-e361d5946af8,zbaxter@example.net,Sharon Dean,918-401-8342 ext: 0262,Pennsylvania,90574
